,ensembl_gene_id,mgi_symbol,entrezgene
17040,ENSMUSG00000026407,Cacna1s,12292
17041,ENSMUSG00000074651,Mcidas,622408
17042,ENSMUSG00000041735,Gm13178,546849
17043,ENSMUSG00000105253,Gm42522,NA
17044,ENSMUSG00000019158,Tmem160,69094
17045,ENSMUSG00000046709,Mapk10,26414
17046,ENSMUSG00000080824,Gm9001,NA
17047,ENSMUSG00000100549,Ifna11,15964
17048,ENSMUSG00000107880,Gm44113,NA
17049,ENSMUSG00000094157,Gm7995,666233
17050,ENSMUSG00000107685,Gm5995,NA
17051,ENSMUSG00000090277,Gm8338,NA
17052,ENSMUSG00000107770,Gm44126,NA
17053,ENSMUSG00000103146,Gm37745,NA
17054,ENSMUSG00000108832,Gm44832,NA
17055,ENSMUSG00000007777,0610009B22Rik,66050
17056,ENSMUSG00000101252,Ifna6,15969
17057,ENSMUSG00000087381,Gm16008,NA
17058,ENSMUSG00000107612,Gm44163,NA
17059,ENSMUSG00000100436,Gm29657,NA
17060,ENSMUSG00000023873,1700010I14Rik,66931
17061,ENSMUSG00000111430,Olfr950-ps1,NA
17062,ENSMUSG00000062785,Kcnc3,16504
17063,ENSMUSG00000078504,Gm438,329993
17064,ENSMUSG00000026384,Ptpn4,19258
17065,ENSMUSG00000094269,Olfr951,258046
17066,ENSMUSG00000021752,Kctd6,71393
17067,ENSMUSG00000113189,B020018J22Rik,NA
17068,ENSMUSG00000097788,Gm16596,NA
17069,ENSMUSG00000111936,Gm47540,NA
17070,ENSMUSG00000051582,Otud6a,408193
17071,ENSMUSG00000107672,Gm3017,NA
17072,ENSMUSG00000103183,Gm37090,NA
17073,ENSMUSG00000087007,Gm2231,NA
17074,ENSMUSG00000041954,Tnfrsf18,21936
17075,ENSMUSG00000104088,Gm38275,NA
17076,ENSMUSG00000043122,A530016L24Rik,319942
17077,ENSMUSG00000031220,Awat2,245532
17078,ENSMUSG00000091099,Gm17164,NA
17079,ENSMUSG00000028757,Ddost,13200
17080,ENSMUSG00000090635,Gm2951,NA
17081,ENSMUSG00000101294,Btbd35f15,100040698
17082,ENSMUSG00000090731,Gm2959,NA
17083,ENSMUSG00000024998,Plce1,74055
17084,ENSMUSG00000067220,Cnga1,12788
17085,ENSMUSG00000113396,Gm33467,NA
17086,ENSMUSG00000086668,Gm15273,NA
17087,ENSMUSG00000082203,Gm15636,NA
17088,ENSMUSG00000024679,Ms4a6d,68774
17089,ENSMUSG00000058070,Eml1,68519
17090,ENSMUSG00000107651,Gm44166,NA
17091,ENSMUSG00000037995,Igsf9,93842
17092,ENSMUSG00000091734,Vmn1r29,113859
17093,ENSMUSG00000072476,Gm9008,NA
17094,ENSMUSG00000103166,Gm10537,NA
17095,ENSMUSG00000100830,Gm28441,NA
17096,ENSMUSG00000115764,,NA
17097,ENSMUSG00000104279,Gm38300,NA
17098,ENSMUSG00000110434,Rps7-ps1,NA
17099,ENSMUSG00000107667,C530044C16Rik,NA
17100,ENSMUSG00000036446,Lum,17022
17101,ENSMUSG00000111594,Gm3365,NA
17102,ENSMUSG00000006442,Srm,20810
17103,ENSMUSG00000107978,Gm44109,NA
17104,ENSMUSG00000091304,Speer6-ps1,NA
17105,ENSMUSG00000019726,Lyst,17101
17106,ENSMUSG00000028681,Ptch2,19207
17107,ENSMUSG00000024124,Prss30,30943
17108,ENSMUSG00000040583,Cyp2b13,13089
17109,ENSMUSG00000031729,Ist1,71955
17110,ENSMUSG00000086525,Gm15281,NA
17111,ENSMUSG00000105124,Gm5297,NA
17112,ENSMUSG00000101800,Rnf170-ps,NA
17113,ENSMUSG00000113010,Gm34084,NA
17114,ENSMUSG00000072662,Mansc4,545893
17115,ENSMUSG00000113492,Gm47792,NA
17116,ENSMUSG00000022807,Osbpl11,106326
17117,ENSMUSG00000113977,Gm34276,NA
17118,ENSMUSG00000113730,Gm47805,NA
17119,ENSMUSG00000019647,Sema6a,20358
17120,ENSMUSG00000084783,Gm15419,NA
17121,ENSMUSG00000085573,Gm15418,NA
17122,ENSMUSG00000115757,,NA
17123,ENSMUSG00000112554,Gm47224,NA
17124,ENSMUSG00000056201,Cfl1,12631
17125,ENSMUSG00000058581,Gm5801,NA
17126,ENSMUSG00000112570,Gm47225,NA
17127,ENSMUSG00000112068,Gm9182,NA
17128,ENSMUSG00000112281,Gm47226,NA
17129,ENSMUSG00000112403,Gm47227,NA
17130,ENSMUSG00000049148,Plcxd3,239318
17131,ENSMUSG00000040102,Klhl42,232539
17132,ENSMUSG00000096682,Ifna5,15968
17133,ENSMUSG00000112382,Gm47228,NA
17134,ENSMUSG00000025362,Rps26,27370
17135,ENSMUSG00000001155,Ftcd,14317
17136,ENSMUSG00000091779,Gm21293,100861880
17137,ENSMUSG00000070904,Ifna4,15967
17138,ENSMUSG00000038064,Cldn22,75677
17139,ENSMUSG00000085884,Gm15342,NA
17140,ENSMUSG00000097427,Gm6763,627488
17141,ENSMUSG00000112664,Gm48076,NA
17142,ENSMUSG00000097383,1500026H17Rik,NA
17143,ENSMUSG00000019194,Scn1b,20266
17144,ENSMUSG00000112484,4930473O22Rik,NA
17145,ENSMUSG00000112657,BC106175,NA
17146,ENSMUSG00000103686,Gm37073,NA
17147,ENSMUSG00000022227,Mcpt1,17224
17148,ENSMUSG00000022914,Brwd1,93871
17149,ENSMUSG00000049093,Il23r,209590
17150,ENSMUSG00000054364,Rhob,11852
17151,ENSMUSG00000082061,Gm12726,NA
17152,ENSMUSG00000084984,Far1os,NA
17153,ENSMUSG00000025195,Dnmbp,71972
17154,ENSMUSG00000048827,Pkd1l3,244646
17155,ENSMUSG00000021760,Gpx8,69590
17156,ENSMUSG00000100937,1700020D05Rik,75555
17157,ENSMUSG00000032340,Neo1,18007
17158,ENSMUSG00000030759,Far1,67420
17159,ENSMUSG00000038930,Rccd1,269955
17160,ENSMUSG00000078926,Cdc20b,238896
17161,ENSMUSG00000111229,Gm39323,NA
17162,ENSMUSG00000083280,Gm11838,NA
17163,ENSMUSG00000023151,Lrrc69,73314
17164,ENSMUSG00000113271,Gm40653,NA
17165,ENSMUSG00000032011,Thy1,21838
17166,ENSMUSG00000107730,Gm44238,NA
17167,ENSMUSG00000020009,Ifngr1,15979
17168,ENSMUSG00000022403,St13,70356
17169,ENSMUSG00000098318,Lockd,NA
17170,ENSMUSG00000080961,Gm11798,NA
17171,ENSMUSG00000104000,Gm38335,NA
17172,ENSMUSG00000042446,Zmym4,67785
17173,ENSMUSG00000032328,Tmem30a,69981
17174,ENSMUSG00000039738,Slx4,52864
17175,ENSMUSG00000020288,Ahsa2,268390
17176,ENSMUSG00000103242,Gm34767,NA
17177,ENSMUSG00000040713,Creg1,433375
17178,ENSMUSG00000109695,Gm31166,102633307
17179,ENSMUSG00000115867,,NA
17180,ENSMUSG00000112276,5033421B08Rik,NA
17181,ENSMUSG00000038402,Foxf2,14238
17182,ENSMUSG00000018820,Zfyve27,319740
17183,ENSMUSG00000020600,Slc7a15,328059
17184,ENSMUSG00000061950,Ppp4r1,70351
17185,ENSMUSG00000110693,Gm45899,NA
17186,ENSMUSG00000095498,Ifna1,15962
17187,ENSMUSG00000026201,Stk16,20872
17188,ENSMUSG00000110640,Gm45903,NA
17189,ENSMUSG00000024213,Nudt3,56409
17190,ENSMUSG00000046807,Lrrc75b,192734
17191,ENSMUSG00000019948,Actr6,67019
17192,ENSMUSG00000108203,Gm43944,NA
17193,ENSMUSG00000107699,Gm43970,NA
17194,ENSMUSG00000083240,Gm13453,NA
17195,ENSMUSG00000084171,Gm13457,NA
17196,ENSMUSG00000083398,Gm13458,NA
17197,ENSMUSG00000081577,Gm13455,NA
17198,ENSMUSG00000082536,Gm13456,NA
17199,ENSMUSG00000064284,Cdpf1,72355
17200,ENSMUSG00000045364,Ifne,230405
17201,ENSMUSG00000100993,Gm21895,NA
17202,ENSMUSG00000107993,G930045G22Rik,NA
17203,ENSMUSG00000034472,Rasd2,75141
17204,ENSMUSG00000024925,Rnaseh2c,68209
17205,ENSMUSG00000099778,Gm28134,NA
17206,ENSMUSG00000054013,Tmem179,104885
17207,ENSMUSG00000030271,Ogg1,18294
17208,ENSMUSG00000085183,Wincr1,NA
17209,ENSMUSG00000038943,Prc1,233406
17210,ENSMUSG00000084974,Gm15567,NA
17211,ENSMUSG00000083622,Gm15570,NA
17212,ENSMUSG00000063160,Numbl,18223
17213,ENSMUSG00000110515,Gm9644,NA
17214,ENSMUSG00000085569,Gm12602,NA
17215,ENSMUSG00000101512,Gm28135,NA
17216,ENSMUSG00000035439,Haus8,76478
17217,ENSMUSG00000110432,Gm45907,NA
17218,ENSMUSG00000110543,Umpk-ps,NA
17219,ENSMUSG00000049891,Gm7984,NA
17220,ENSMUSG00000110668,Gm19885,NA
17221,ENSMUSG00000107488,Gm31579,NA
17222,ENSMUSG00000110469,Gm10358,NA
17223,ENSMUSG00000108153,Gm44402,NA
17224,ENSMUSG00000107619,Gm32479,NA
17225,ENSMUSG00000081256,Gm15791,NA
17226,ENSMUSG00000100136,Gm20933,108168650
17227,ENSMUSG00000085606,Gm15792,NA
17228,ENSMUSG00000087411,Gm16048,NA
17229,ENSMUSG00000101256,Gm28133,NA
17230,ENSMUSG00000057880,Abat,268860
17231,ENSMUSG00000085555,2610035F20Rik,NA
17232,ENSMUSG00000027931,Npr1,18160
17233,ENSMUSG00000101758,Gm28137,NA
17234,ENSMUSG00000107660,Gm6559,NA
17235,ENSMUSG00000061524,Zic2,22772
17236,ENSMUSG00000076501,Igkv2-137,NA
17237,ENSMUSG00000105175,Gm43097,NA
17238,ENSMUSG00000045326,Fndc7,320181
17239,ENSMUSG00000105650,Gm42889,NA
17240,ENSMUSG00000113247,Gm30155,NA
17241,ENSMUSG00000113237,Gm6109,619883
17242,ENSMUSG00000021690,Jmy,57748
17243,ENSMUSG00000051397,Tacstd2,56753
17244,ENSMUSG00000060427,Zfp868,234362
17245,ENSMUSG00000097958,Gm8492,NA
17246,ENSMUSG00000049230,Gm9833,NA
17247,ENSMUSG00000101935,Gm17748,NA
17248,ENSMUSG00000033579,Fa2h,338521
17249,ENSMUSG00000103045,Gm37308,NA
17250,ENSMUSG00000030272,Camk1,52163
17251,ENSMUSG00000111082,Gm30934,NA
17252,ENSMUSG00000028240,Cyp7a1,13122
17253,ENSMUSG00000093669,Gm9399,NA
17254,ENSMUSG00000115652,,NA
17255,ENSMUSG00000038717,Atp5l,27425
17256,ENSMUSG00000027015,Cybrd1,73649
17257,ENSMUSG00000067780,Pi15,94227
17258,ENSMUSG00000104053,Gm38126,NA
17259,ENSMUSG00000103522,9430087J23Rik,NA
17260,ENSMUSG00000103391,Gm38302,NA
17261,ENSMUSG00000102172,Gm37873,NA
17262,ENSMUSG00000003762,Coq8b,76889
17263,ENSMUSG00000107716,Gm43997,NA
17264,ENSMUSG00000097943,Gm7833,NA
17265,ENSMUSG00000107940,Gm44100,NA
17266,ENSMUSG00000032577,Mapkapk3,102626
17267,ENSMUSG00000091876,Gm3851,NA
17268,ENSMUSG00000100053,Gm28154,NA
17269,ENSMUSG00000110947,Olfr1333,258265
17270,ENSMUSG00000096668,Gm3665,NA
17271,ENSMUSG00000022494,Shisa9,72555
17272,ENSMUSG00000029781,Fkbp9,27055
17273,ENSMUSG00000103124,Gm37389,NA
17274,ENSMUSG00000027528,Fabp9,21884
17275,ENSMUSG00000071265,1700086L19Rik,NA
17276,ENSMUSG00000026202,Tuba4a,22145
17277,ENSMUSG00000074695,Il22,50929
17278,ENSMUSG00000115256,,NA
17279,ENSMUSG00000043618,Eif5al3-ps,NA
17280,ENSMUSG00000041594,Tmtc4,70551
17281,ENSMUSG00000100695,Gm28110,NA
17282,ENSMUSG00000086918,4930429F24Rik,NA
17283,ENSMUSG00000104176,Ighv1-51,NA
17284,ENSMUSG00000025503,Taldo1,21351
17285,ENSMUSG00000001416,Cct3,12462
17286,ENSMUSG00000101866,Gm28109,NA
17287,ENSMUSG00000099384,1700110C19Rik,NA
17288,ENSMUSG00000052468,Pmp2,18857
17289,ENSMUSG00000083336,Olfr1332-ps1,NA
17290,ENSMUSG00000086188,Gm15169,NA
17291,ENSMUSG00000060510,Zfp266,77519
17292,ENSMUSG00000086633,Gm16081,NA
17293,ENSMUSG00000115162,,NA
17294,ENSMUSG00000068579,Rpl7a-ps3,NA
17295,ENSMUSG00000104819,4930515G16Rik,NA
17296,ENSMUSG00000097561,4632411P08Rik,NA
17297,ENSMUSG00000101931,Gm28108,NA
17298,ENSMUSG00000115715,,NA
17299,ENSMUSG00000089633,A230009B12Rik,NA
17300,ENSMUSG00000080760,Gm7571,NA
17301,ENSMUSG00000090603,Gm17186,NA
17302,ENSMUSG00000106136,4933408A14Rik,NA
17303,ENSMUSG00000021439,Ctsq,104002
17304,ENSMUSG00000097372,Gm26876,NA
17305,ENSMUSG00000081647,Gm13022,NA
17306,ENSMUSG00000112002,Gm9585,NA
17307,ENSMUSG00000002578,Ikzf4,22781
17308,ENSMUSG00000089907,Gm16169,NA
17309,ENSMUSG00000112216,Gm32717,NA
17310,ENSMUSG00000071361,Mcpt9,17232
17311,ENSMUSG00000112135,Gm9029,NA
17312,ENSMUSG00000112614,Gm9030,NA
17313,ENSMUSG00000112252,Gm32802,NA
17314,ENSMUSG00000089941,Gm16168,NA
17315,ENSMUSG00000032511,Scn5a,20271
17316,ENSMUSG00000028830,AU040320,100317
17317,ENSMUSG00000085834,Gm15622,NA
17318,ENSMUSG00000037196,Pacrg,69310
17319,ENSMUSG00000062937,Mtap,66902
17320,ENSMUSG00000074768,Bhmt,12116
17321,ENSMUSG00000048833,Slc39a9,328133
17322,ENSMUSG00000092090,Gm3294,NA
17323,ENSMUSG00000086144,Gm11379,NA
17324,ENSMUSG00000085600,E330012B07Rik,NA
17325,ENSMUSG00000108896,Gm20136,NA
17326,ENSMUSG00000109238,Gm35060,102638514
17327,ENSMUSG00000114003,Gm9616,NA
17328,ENSMUSG00000068877,Selenbp2,20342
17329,ENSMUSG00000104931,Igkv1-136,NA
17330,ENSMUSG00000062426,Olfr304,258089
17331,ENSMUSG00000035776,Cd99l2,171486
17332,ENSMUSG00000095204,Ighv1-52,NA
17333,ENSMUSG00000109232,Gm44577,NA
17334,ENSMUSG00000067219,Nipal1,70701
17335,ENSMUSG00000034898,Filip1,70598
17336,ENSMUSG00000039608,Olfr303,258612
17337,ENSMUSG00000073769,Olfr1331,258159
17338,ENSMUSG00000020591,Ntsr2,18217
17339,ENSMUSG00000047193,Dync2h1,110350
17340,ENSMUSG00000047485,Klhl34,245683
17341,ENSMUSG00000115278,,NA
17342,ENSMUSG00000108378,Gm44641,NA
17343,ENSMUSG00000115685,,NA
17344,ENSMUSG00000114981,,NA
17345,ENSMUSG00000058600,Rpl30,19946
17346,ENSMUSG00000100355,Gm28107,NA
17347,ENSMUSG00000046994,Mars2,212679
17348,ENSMUSG00000112561,Gm9035,NA
17349,ENSMUSG00000003848,Nob1,67619
17350,ENSMUSG00000034194,R3hcc1,71843
17351,ENSMUSG00000028882,Ppp1r8,100336
17352,ENSMUSG00000021210,Akr1c6,83702
17353,ENSMUSG00000021131,Erh,13877
17354,ENSMUSG00000090892,Vmn2r41,100042848
17355,ENSMUSG00000026495,Efcab2,68226
17356,ENSMUSG00000083989,Gm12607,NA
17357,ENSMUSG00000031221,Igbp1,18518
17358,ENSMUSG00000097207,6030443J06Rik,NA
17359,ENSMUSG00000108720,Gm44672,NA
17360,ENSMUSG00000055319,Sec23ip,207352
17361,ENSMUSG00000091866,Gm6257,NA
17362,ENSMUSG00000032403,2300009A05Rik,69478
17363,ENSMUSG00000025776,Crispld1,83691
17364,ENSMUSG00000111827,Gm8131,NA
17365,ENSMUSG00000092581,Gm3211,NA
17366,ENSMUSG00000092565,Gm20477,NA
17367,ENSMUSG00000024188,Luc7l,66978
17368,ENSMUSG00000096336,Igkv1-135,NA
17369,ENSMUSG00000111846,Gm47271,NA
17370,ENSMUSG00000106688,Gm42851,NA
17371,ENSMUSG00000107043,Gm42849,NA
17372,ENSMUSG00000115566,,NA
17373,ENSMUSG00000070858,Gm1673,381633
17374,ENSMUSG00000087691,Gm15674,NA
17375,ENSMUSG00000086825,Gm15675,NA
17376,ENSMUSG00000026401,Cd55b,13137
17377,ENSMUSG00000022946,Dopey2,70028
17378,ENSMUSG00000106379,Lhfpl3,269629
17379,ENSMUSG00000086539,Gm16759,NA
17380,ENSMUSG00000001569,Nom1,433864
17381,ENSMUSG00000081855,Rpl17-ps5,NA
17382,ENSMUSG00000106181,Gm9523,NA
17383,ENSMUSG00000105543,Gm43169,NA
17384,ENSMUSG00000105156,Gm9057,NA
17385,ENSMUSG00000094832,Gm21846,NA
17386,ENSMUSG00000114958,Gm48612,NA
17387,ENSMUSG00000033054,Npat,244879
17388,ENSMUSG00000104866,Gm42948,NA
17389,ENSMUSG00000105151,Gm43241,NA
17390,ENSMUSG00000101646,Gm28106,NA
17391,ENSMUSG00000096856,Gm10778,100233208
17392,ENSMUSG00000114843,Gm35733,NA
17393,ENSMUSG00000093894,Ighv1-53,NA
17394,ENSMUSG00000108236,0610033M10Rik,NA
17395,ENSMUSG00000101250,Gm28105,NA
17396,ENSMUSG00000104913,Gm6560,NA
17397,ENSMUSG00000105076,A930003O13Rik,NA
17398,ENSMUSG00000105966,Gm43242,NA
17399,ENSMUSG00000105891,A230001M10Rik,NA
17400,ENSMUSG00000073768,Olfr1330,258331
17401,ENSMUSG00000099395,Gm28138,NA
17402,ENSMUSG00000060879,Gm6564,NA
17403,ENSMUSG00000108187,4930511E03Rik,NA
17404,ENSMUSG00000112263,Gm47874,NA
17405,ENSMUSG00000112288,Gm47879,NA
17406,ENSMUSG00000037679,Inf2,70435
17407,ENSMUSG00000085413,Kbtbd8os,NA
17408,ENSMUSG00000028048,Gba,14466
17409,ENSMUSG00000035505,Cox18,231430
17410,ENSMUSG00000030031,Kbtbd8,243574
17411,ENSMUSG00000106459,Gm43245,NA
17412,ENSMUSG00000029780,Nt5c3,107569
17413,ENSMUSG00000114509,4930471G24Rik,NA
17414,ENSMUSG00000114959,G630093K05Rik,NA
17415,ENSMUSG00000101079,Gm28991,NA
17416,ENSMUSG00000115311,,NA
17417,ENSMUSG00000058856,Olfr952,235248
17418,ENSMUSG00000019027,Dnah1,110084
17419,ENSMUSG00000092148,Gm8005,666253
17420,ENSMUSG00000043897,Vmn2r2,100125586
17421,ENSMUSG00000083998,Prdx2-rs3,NA
17422,ENSMUSG00000107015,2900076G11Rik,NA
17423,ENSMUSG00000050074,Spink8,78709
17424,ENSMUSG00000009941,Nxf2,83454
17425,ENSMUSG00000106248,Gm9728,NA
17426,ENSMUSG00000110985,Olfr953-ps1,NA
17427,ENSMUSG00000093447,Gm5139,NA
17428,ENSMUSG00000022181,C6,12274
17429,ENSMUSG00000093416,Gm18294,NA
17430,ENSMUSG00000094745,Olfr954,258328
17431,ENSMUSG00000112315,Gm5183,NA
17432,ENSMUSG00000112650,Gm5184,NA
17433,ENSMUSG00000091572,Vmn2r3,637004
17434,ENSMUSG00000032324,Tspan3,56434
17435,ENSMUSG00000021262,Evl,14026
17436,ENSMUSG00000100215,Gm8292,NA
17437,ENSMUSG00000022226,Mcpt2,17225
17438,ENSMUSG00000063176,Olfr955,258242
17439,ENSMUSG00000025977,Boll,75388
17440,ENSMUSG00000085125,Gm16070,NA
17441,ENSMUSG00000112211,Gm47682,NA
17442,ENSMUSG00000112164,Gm19990,NA
17443,ENSMUSG00000039046,Usp6nl,98910
17444,ENSMUSG00000115400,,NA
17445,ENSMUSG00000101431,Gm7901,NA
17446,ENSMUSG00000103054,Gm38270,NA
17447,ENSMUSG00000031620,Iqcm,71831
17448,ENSMUSG00000053852,Adgrg4,236798
17449,ENSMUSG00000076439,Mog,17441
17450,ENSMUSG00000099895,Gm28153,NA
17451,ENSMUSG00000070844,Vmn2r42,22310
17452,ENSMUSG00000114402,,NA
17453,ENSMUSG00000092219,Gm20443,NA
17454,ENSMUSG00000094954,Gm8011,100040771
17455,ENSMUSG00000066026,Dhrs3,20148
17456,ENSMUSG00000086021,Gm15767,NA
17457,ENSMUSG00000036391,Sec24a,77371
17458,ENSMUSG00000100594,2810414N06Rik,NA
17459,ENSMUSG00000090461,Iltifb,116849
17460,ENSMUSG00000105464,Rpl18a-ps2,NA
17461,ENSMUSG00000072473,1700024G13Rik,67085
17462,ENSMUSG00000059201,Lep,16846
17463,ENSMUSG00000042063,Zfp386,56220
17464,ENSMUSG00000052146,Rps10,67097
17465,ENSMUSG00000090523,Gypc,71683
17466,ENSMUSG00000096175,Gm21761,106029237
17467,ENSMUSG00000047714,Ppp1r2,66849
17468,ENSMUSG00000093547,Gm20674,NA
17469,ENSMUSG00000105774,Gm43006,NA
17470,ENSMUSG00000093702,Vmn1r-ps20,NA
17471,ENSMUSG00000104571,Gm43010,NA
17472,ENSMUSG00000104676,Gm42777,NA
17473,ENSMUSG00000105586,Gm43009,NA
17474,ENSMUSG00000105378,Gm42515,NA
17475,ENSMUSG00000101579,Gm21181,NA
17476,ENSMUSG00000107518,Gm44016,NA
17477,ENSMUSG00000104906,Gm43005,NA
17478,ENSMUSG00000095670,Vmn1r30,171195
17479,ENSMUSG00000052496,Pkdrej,18766
17480,ENSMUSG00000102922,Gm34176,NA
17481,ENSMUSG00000073915,Olfr676,259099
17482,ENSMUSG00000106475,Gm43011,NA
17483,ENSMUSG00000089713,Gm16564,NA
17484,ENSMUSG00000116403,,NA
17485,ENSMUSG00000026494,Kif26b,269152
17486,ENSMUSG00000050295,Foxc1,17300
17487,ENSMUSG00000111661,Gm46142,NA
17488,ENSMUSG00000116013,,NA
17489,ENSMUSG00000091083,Gm4535,NA
17490,ENSMUSG00000039760,Il22ra2,237310
17491,ENSMUSG00000078537,B020031M17Rik,333467
17492,ENSMUSG00000053819,Camk2d,108058
17493,ENSMUSG00000034190,Chmp7,105513
17494,ENSMUSG00000087208,Gm5125,NA
17495,ENSMUSG00000073914,Olfr677,258355
17496,ENSMUSG00000072066,6720489N17Rik,211378
17497,ENSMUSG00000114951,Gm20784,NA
17498,ENSMUSG00000107941,Gm44010,NA
17499,ENSMUSG00000029701,Rbm28,68272
17500,ENSMUSG00000114608,Gm36161,NA
17501,ENSMUSG00000004631,Sgce,20392
17502,ENSMUSG00000114871,,NA
17503,ENSMUSG00000114172,Gm36298,NA
17504,ENSMUSG00000109676,Gm8913,NA
17505,ENSMUSG00000093461,Vmn1r-ps21,NA
17506,ENSMUSG00000113473,Gm7045,NA
17507,ENSMUSG00000040935,Padi6,242726
17508,ENSMUSG00000087387,Gm15420,NA
17509,ENSMUSG00000112585,Gm47527,NA
17510,ENSMUSG00000115395,,NA
17511,ENSMUSG00000105597,4633401B06Rik,NA
17512,ENSMUSG00000029832,Nfe2l3,18025
17513,ENSMUSG00000106087,Gm43609,NA
17514,ENSMUSG00000112814,Gm9040,NA
17515,ENSMUSG00000028127,Abcd3,19299
17516,ENSMUSG00000043019,Edem3,66967
17517,ENSMUSG00000058192,Zfp846,244721
17518,ENSMUSG00000102717,Gm37759,NA
17519,ENSMUSG00000035944,Ttc38,239570
17520,ENSMUSG00000034744,Nagk,56174
17521,ENSMUSG00000100982,Gm21837,NA
17522,ENSMUSG00000112001,Gm8112,NA
17523,ENSMUSG00000096795,Zfp433,73610
17524,ENSMUSG00000108260,Gm3793,NA
17525,ENSMUSG00000115264,,NA
17526,ENSMUSG00000100352,Gm28104,NA
17527,ENSMUSG00000041650,Pcca,110821
17528,ENSMUSG00000112061,Gm8249,NA
17529,ENSMUSG00000091764,Zfp964,636741
17530,ENSMUSG00000112339,Gm47529,NA
17531,ENSMUSG00000100988,Gm28136,NA
17532,ENSMUSG00000032186,Tmod2,50876
17533,ENSMUSG00000116197,,NA
17534,ENSMUSG00000116520,,NA
17535,ENSMUSG00000024576,Csnk1a1,93687
17536,ENSMUSG00000111687,Olfr956-ps1,NA
17537,ENSMUSG00000093503,Vmn2r-ps4,NA
17538,ENSMUSG00000115968,,NA
17539,ENSMUSG00000085177,Gm11209,NA
17540,ENSMUSG00000091416,Gm6327,NA
17541,ENSMUSG00000101565,1700003L19Rik,NA
17542,ENSMUSG00000062649,Olfr44,18343
17543,ENSMUSG00000059810,Rgs3,50780
17544,ENSMUSG00000067597,Dgat2l6,668257
17545,ENSMUSG00000091967,Vmn2r-ps5,NA
17546,ENSMUSG00000053720,Vmn2r43,381838
17547,ENSMUSG00000026918,Brd3,67382
17548,ENSMUSG00000085284,Gm16189,NA
17549,ENSMUSG00000110624,Gm32052,NA
17550,ENSMUSG00000110544,Gm2607,NA
17551,ENSMUSG00000113636,Gm8616,NA
17552,ENSMUSG00000096107,Gm16505,NA
17553,ENSMUSG00000112968,Gm48530,NA
17554,ENSMUSG00000031562,Dctd,320685
17555,ENSMUSG00000108342,Gm29920,NA
17556,ENSMUSG00000097486,Gm17733,NA
17557,ENSMUSG00000108544,Cyp2b26-ps,NA
17558,ENSMUSG00000113534,Gm19163,NA
17559,ENSMUSG00000107151,Gm43810,NA
17560,ENSMUSG00000040660,Cyp2b9,13094
17561,ENSMUSG00000105617,Gm43809,NA
17562,ENSMUSG00000084960,B430010I23Rik,NA
17563,ENSMUSG00000073913,Olfr678,258753
17564,ENSMUSG00000001566,Mnx1,15285
17565,ENSMUSG00000107140,Gm43811,NA
17566,ENSMUSG00000024378,Stard4,170459
17567,ENSMUSG00000107513,Tgif2-ps1,NA
17568,ENSMUSG00000087659,Gm12606,NA
17569,ENSMUSG00000104044,Gm37566,NA
17570,ENSMUSG00000052139,Babam2,107976
17571,ENSMUSG00000015665,Awat1,245533
17572,ENSMUSG00000026319,2310035C23Rik,227446
17573,ENSMUSG00000045636,Mtus1,102103
17574,ENSMUSG00000021919,Chat,12647
17575,ENSMUSG00000040550,Otud6b,72201
17576,ENSMUSG00000023132,Gzma,14938
17577,ENSMUSG00000089764,Gm16580,NA
17578,ENSMUSG00000100563,Gm3096,NA
17579,ENSMUSG00000100164,2610306M01Rik,NA
17580,ENSMUSG00000105746,Gm43595,NA
17581,ENSMUSG00000098215,Gm7069,NA
17582,ENSMUSG00000110655,Gm45798,NA
17583,ENSMUSG00000110595,Gm7990,NA
17584,ENSMUSG00000110553,Gm45742,NA
17585,ENSMUSG00000051007,Gatd1,213350
17586,ENSMUSG00000066415,Msl2,77853
17587,ENSMUSG00000041459,Tardbp,230908
17588,ENSMUSG00000110603,Gm45741,NA
17589,ENSMUSG00000110485,Gm45740,NA
17590,ENSMUSG00000100863,Gm12669,NA
17591,ENSMUSG00000021240,Abcd4,19300
17592,ENSMUSG00000044303,Cdkn2a,12578
17593,ENSMUSG00000104383,Gm37553,NA
17594,ENSMUSG00000110039,Gm45541,NA
17595,ENSMUSG00000061549,Olfr301,257958
17596,ENSMUSG00000085756,Gm15279,NA
17597,ENSMUSG00000087468,Gm7023,NA
17598,ENSMUSG00000095934,Btbd35f13,100040722
17599,ENSMUSG00000001988,Npas1,18142
17600,ENSMUSG00000061958,Gm14851,634825
17601,ENSMUSG00000104243,Gm38153,NA
17602,ENSMUSG00000102256,Gm38258,NA
17603,ENSMUSG00000040367,Lrrd1,242838
17604,ENSMUSG00000080969,Gm12372,NA
17605,ENSMUSG00000097713,Gm7741,NA
17606,ENSMUSG00000085173,Gm2869,NA
17607,ENSMUSG00000031161,Hdac6,15185
17608,ENSMUSG00000082732,Rpl23a-ps6,NA
17609,ENSMUSG00000028756,Pink1,68943
17610,ENSMUSG00000085716,Gm13388,NA
17611,ENSMUSG00000086026,Gm12374,NA
17612,ENSMUSG00000049493,Pls1,102502
17613,ENSMUSG00000030725,Lipt2,67164
17614,ENSMUSG00000036523,Greb1,268527
17615,ENSMUSG00000083509,Defa-ps4,NA
17616,ENSMUSG00000081886,Gm6175,NA
